imgLoader.thisRepN,imgLoader.thisTrialN,imgLoader.thisN,imgLoader.thisIndex,pracBlock_loop.thisRepN,pracBlock_loop.thisTrialN,pracBlock_loop.thisN,pracBlock_loop.thisIndex,pracTrials_loop.thisRepN,pracTrials_loop.thisTrialN,pracTrials_loop.thisN,pracTrials_loop.thisIndex,trial_type,go_nogo,stim_type,stim_subtype,corr_resp1,corr_resp2,thisRow.t,notes,prepStims.started,prepStims.stopped,loadStims.started,loadStims.stopped,shuffleStims.started,shuffleStims.stopped,prepTimings.started,prepTimings.stopped,instructions.started,textInstructions.started,keyInstruct.started,instructions.stopped,keyInstruct.keys,keyInstruct.rt,keyInstruct.duration,prepPrac.started,textPractice.started,keyPractice.started,prepPrac.stopped,keyPractice.keys,keyPractice.rt,keyPractice.duration,prepTrial.started,jitter_time,trial_img,trial_time,prepTrial.stopped,jitteredISI.started,textJitteredFix.started,textJitteredFix.stopped,jitteredISI.stopped,preTrial.started,textPreTrialFix.started,textPreTrialFix.stopped,preTrial.stopped,iceTrial.started,stopSignal.started,imageTarg.started,keyResp.started,stopSignal.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.19339516699983506,,0.012495625000155997,0.01307220899980166,0.1458355840004515,0.14593941699968127,0.145960792000551,0.14683658399917476,0.1468431249995774,0.14696241700039536,0.14696933400045964,0.19339516699983506,0.19339516699983506,0.7986815419990307,space,0.5798946670001897,None,,,,,,,,,,,,,,,,,,,,,,,,,,722162,001,2024-02-08_16h51.27.957,ESST,2023.2.3,119.28405708826179,2024-02-08 16h51.34.654718 -0800,
,,,,,,,,,,,,,,,,,,1.40713974999926,,,,,,,,,,,,,,,,,0.7992045840001083,0.8080179169992334,0.8080179169992334,1.3762437499990483,space,0.5665439580006932,None,1.3918766669994511,0.25,Naturalistic_scenes/Negative/1070.jpg,1.25,1.3921381250002014,1.3921467919990391,1.40713974999926,1.6485115420000511,1.6411809170003835,1.641207167000175,1.6485115420000511,2.159863958999267,2.132184000000052,2.132191499998953,2.165205542333327,2.3836024590000306,2.3836024590000306,2.6608247089989163,,,,,,,,
