imgLoader.thisRepN,imgLoader.thisTrialN,imgLoader.thisN,imgLoader.thisIndex,pracBlock_loop.thisRepN,pracBlock_loop.thisTrialN,pracBlock_loop.thisN,pracBlock_loop.thisIndex,pracTrials_loop.thisRepN,pracTrials_loop.thisTrialN,pracTrials_loop.thisN,pracTrials_loop.thisIndex,trial_type,go_nogo,stim_type,stim_subtype,corr_resp1,corr_resp2,thisRow.t,notes,prepStims.started,prepStims.stopped,loadStims.started,loadStims.stopped,shuffleStims.started,shuffleStims.stopped,prepTimings.started,prepTimings.stopped,instructions.started,textInstructions.started,keyInstruct.started,instructions.stopped,keyInstruct.keys,keyInstruct.rt,keyInstruct.duration,prepPrac.started,textPractice.started,keyPractice.started,prepPrac.stopped,keyPractice.keys,keyPractice.rt,keyPractice.duration,prepTrial.started,jitter_time,trial_img,trial_time,prepTrial.stopped,jitteredISI.started,textJitteredFix.started,textJitteredFix.stopped,jitteredISI.stopped,preTrial.started,textPreTrialFix.started,textPreTrialFix.stopped,preTrial.stopped,iceTrial.started,stopSignal.started,imageTarg.started,keyResp.started,stopSignal.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.23274120799942466,,0.022672625000268454,0.023532540999440243,0.18176754100022663,0.1819865409997874,0.18201154099915584,0.1831631249988277,0.1831707080000342,0.1833717079989583,0.18337770799917052,0.23274120799942466,0.23274120799942466,0.6204694579992065,space,0.3688360420001118,None,,,,,,,,,,,,,,,,,,,,,,,,,,482544,001,2024-02-08_16h56.28.247,ESST,2023.2.3,None,2024-02-08 16h56.33.840201 -0800,
,,,,,,,,,,,,,,,,,,1.0973196659997484,,,,,,,,,,,,,,,,,0.6209368330000871,0.6324952079994546,0.6324952079994546,1.0690217909996136,space,0.43011145899981784,None,1.0830104579999897,0.35,Naturalistic_scenes/Negative/3301.jpg,1.25,1.0833042499998555,1.0833123749998776,1.0973196659997484,1.4407827079994604,1.4353681249995134,1.4353781249992608,1.4407827079994604,1.9495643329992163,1.9238024999995105,1.9238106249995326,1.9568069993333967,2.174844707999,2.174844707999,2.45155424999939,,,,,,,,
