imgLoader.thisRepN,imgLoader.thisTrialN,imgLoader.thisN,imgLoader.thisIndex,pracBlock_loop.thisRepN,pracBlock_loop.thisTrialN,pracBlock_loop.thisN,pracBlock_loop.thisIndex,pracTrials_loop.thisRepN,pracTrials_loop.thisTrialN,pracTrials_loop.thisN,pracTrials_loop.thisIndex,trial_type,go_nogo,stim_type,stim_file,corr_resp1,corr_resp2,thisRow.t,notes,loadStims.started,loadStims.stopped,shuffleStims.started,shuffleStims.stopped,prepTimings.started,prepTimings.stopped,instructions.started,textInstructions.started,keyInstruct.started,instructions.stopped,keyInstruct.keys,keyInstruct.rt,keyInstruct.duration,prepPrac.started,textPractice.started,keyPractice.started,prepPrac.stopped,keyPractice.keys,keyPractice.rt,keyPractice.duration,prepTrial.started,jitter_time,trial_img,trial_time,buzz_time,prepTrial.stopped,jitteredISI.started,textJitteredFix.started,textJitteredFix.stopped,jitteredISI.stopped,preTrial.started,textPreTrialFix.started,textPreTrialFix.stopped,preTrial.stopped,iceTrial.started,imageTarg.started,keyResp.started,stopSignal.started,stopSignal.stopped,imageTarg.stopped,keyResp.stopped,iceTrial.stopped,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,no_go_acc,new_buzz_time,adjusted_buzz_time,postTrial.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.9296211250002671,,0.8815263329997833,0.881616832997679,0.8816536669983179,0.881903916997544,0.8819089579992578,0.8820279999999912,0.8820338330006052,0.9296211250002671,0.9296211250002671,1.363574625000183,space,0.40911233400038327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611349,001,2024-02-09_11h40.07.060,ESST,2023.2.3,None,2024-02-09 11h40.14.067127 -0800,
,,,,,,,,,,,,,,,,,,1.8310900830001628,,,,,,,,,,,,,,,1.3641264170000795,1.3721215419973305,1.3721215419973305,1.8024587920008344,space,0.4261735410000256,None,1.816489458000433,0.3,Naturalistic_scenes/Positive/4672.jpg,1.25,0.5,1.8168323329991836,1.816840791998402,1.8310900830001628,2.124822082998435,2.117335999999341,2.1173628329997882,2.124822082998435,2.639759874997253,2.6089917499994044,2.609002375000273,2.858311291998689,2.858311291998689,3.11766295866643,3.6130590829998255,,,4.101843042000837,a,0,0.6370496250019642,None,0,0.4,0.4,4.102952749999531,,,,,,,,
