imgLoader.thisRepN,imgLoader.thisTrialN,imgLoader.thisN,imgLoader.thisIndex,pracBlock_loop.thisRepN,pracBlock_loop.thisTrialN,pracBlock_loop.thisN,pracBlock_loop.thisIndex,pracTrials_loop.thisRepN,pracTrials_loop.thisTrialN,pracTrials_loop.thisN,pracTrials_loop.thisIndex,trial_type,go_nogo,stim_type,corr_resp1,corr_resp2,thisRow.t,notes,loadStims.started,loadStims.stopped,shuffleStims.started,shuffleStims.stopped,prepTimings.started,prepTimings.stopped,instructions.started,textInstructions.started,keyInstruct.started,instructions.stopped,keyInstruct.keys,keyInstruct.rt,keyInstruct.duration,prepPrac.started,textPractice.started,keyPractice.started,prepPrac.stopped,keyPractice.keys,keyPractice.rt,keyPractice.duration,prepTrial.started,jitter_time,stimulus_image,trial_time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.5929766249973909,,0.5347626250004396,0.5349703749961918,0.5350240839979961,0.5353792499954579,0.5353847089936608,0.5355886670004111,0.5355945419942145,0.5929766249973909,0.5929766249973909,1.527961084000708,space,0.9101593330051401,None,,,,,,,,,,,,979419,001,2024-02-09_18h07.41.477,ESST,2023.2.3,120.48821777849075,2024-02-09 18h07.47.163406 -0800,
,,,,,,,,,,,,,,,,,1.5460953340007109,,,,,,,,,,,,,,,1.5284293339936994,1.5460953340007109,1.5460953340007109,1.7354335839991109,space,0.18210808400181122,None,1.7492727919961908,0.25,Naturalistic_scenes/Positive/1920.jpg,1.25,,,,,,,,
