imgLoader.thisRepN,imgLoader.thisTrialN,imgLoader.thisN,imgLoader.thisIndex,pracBlock_loop.thisRepN,pracBlock_loop.thisTrialN,pracBlock_loop.thisN,pracBlock_loop.thisIndex,pracTrials_loop.thisRepN,pracTrials_loop.thisTrialN,pracTrials_loop.thisN,pracTrials_loop.thisIndex,trial_type,go_nogo,stim_type,corr_resp1,corr_resp2,thisRow.t,notes,loadStims.started,loadStims.stopped,shuffleStims.started,shuffleStims.stopped,prepTimings.started,prepTimings.stopped,instructions.started,textInstructions.started,keyInstruct.started,instructions.stopped,keyInstruct.keys,keyInstruct.rt,keyInstruct.duration,prepPrac.started,textPractice.started,keyPractice.started,prepPrac.stopped,keyPractice.keys,keyPractice.rt,keyPractice.duration,prepTrial.started,jitter_time,stimulus_image,trial_time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.5621597080025822,,0.5150011250007083,0.5151065829995787,0.5151272079965565,0.5153870409994852,0.5153939160009031,0.5154882080023526,0.5154942910012323,0.5621597080025822,0.5621597080025822,1.4690854159998707,space,0.8665309589996468,None,,,,,,,,,,,,088467,001,2024-02-09_18h05.57.620,ESST,2023.2.3,120.50061983193098,2024-02-09 18h06.24.015479 -0800,
,,,,,,,,,,,,,,,,,1.4775559159970726,,,,,,,,,,,,,,,1.4695432910011732,1.4775559159970726,1.4775559159970726,2.3425599159963895,space,0.8560426670010202,None,2.3560468750001746,0.25,Naturalistic_scenes/Positive/4641.jpg,1.25,,,,,,,,
