trial_type,go_nogo,stim_type,corr_resp1,corr_resp2,imgLoader.thisRepN,imgLoader.thisTrialN,imgLoader.thisN,imgLoader.thisIndex,pracBlock_loop.thisRepN,pracBlock_loop.thisTrialN,pracBlock_loop.thisN,pracBlock_loop.thisIndex,pracTrials_loop.thisRepN,pracTrials_loop.thisTrialN,pracTrials_loop.thisN,pracTrials_loop.thisIndex,thisRow.t,notes,loadStims.started,loadStims.stopped,shuffleStims.started,shuffleStims.stopped,prepTimings.started,prepTimings.stopped,instructions.started,textInstructions.started,keyInstruct.started,instructions.stopped,keyInstruct.keys,keyInstruct.rt,keyInstruct.duration,prepPrac.started,textPractice.started,keyPractice.started,prepPrac.stopped,keyPractice.keys,keyPractice.rt,keyPractice.duration,prepTrial.started,jitter_time,stimulus_image,trial_time,buzz_time,prepTrial.stopped,jitteredISI.started,textJitteredFix.started,textJitteredFix.stopped,jitteredISI.stopped,preTrial.started,textPreTrialFix.started,textPreTrialFix.stopped,preTrial.stopped,iceTrial.started,imageTarg.started,keyResp.started,stopSignal.started,stopSignal.stopped,imageTarg.stopped,keyResp.stopped,iceTrial.stopped,keyResp.keys,keyResp.corr,no_go_acc,new_buzz_time,adjusted_buzz_time,postTrial.started,textPostTrial.started,textPostTrial.stopped,postTrial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.40634037499694386,,0.357384707996971,0.3575282919991878,0.3575521669990849,0.3578594999999041,0.3578652080032043,0.3579927500031772,0.3579982919982285,0.40634037499694386,0.40634037499694386,1.458810292002454,space,1.0332986669964157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889513,001,2024-02-09_16h55.50.602,ESST,2023.2.3,None,2024-02-09 16h55.59.830201 -0800,
Positive,go,positive_image,a,None,,,,,0,0,0,0,0,0,0,25,2.2212670000008075,,,,,,,,,,,,,,,1.4592393330021878,1.4703827499979525,1.4703827499979525,2.198018625000259,space,0.7214263330024551,None,2.210765417003131,0.25,Naturalistic_scenes/Positive/2332.jpg,1.25,0.5,2.2110713750007562,2.211084333001054,2.2212670000008075,2.463793374998204,2.4542884580005193,2.4542989999972633,2.463793374998204,2.9775273330014898,2.948474917000567,2.9484915420034667,3.2062460000015562,3.2062460000015562,3.454282041664798,3.9518438750019413,4.462187167002412,4.462187167002412,4.448087917000521,None,0,1,0.55,0.55,4.4487865830014925,4.462187167002412,5.45469637500355,5.448430124997685,889513,001,2024-02-09_16h55.50.602,ESST,2023.2.3,None,2024-02-09 16h55.59.830201 -0800,
,,,,,,,,,,,,,,,,,5.45469637500355,,,,,,,,,,,,,,,,,,,,,,5.449012375000166,0.35,Naturalistic_scenes/Positive/2347.jpg,1.25,0.55,5.449377500000992,5.449415707997105,5.45469637500355,5.797782832996745,5.788525042000401,5.788538916996913,5.797782832996745,6.310737500003597,6.281149082999036,6.281155958000454,6.537982832996931,6.537982832996931,6.847560291669894,7.343311958000413,7.780896917000064,7.780896917000064,7.771228750003502,None,0,1,0.6000000000000001,0.6000000000000001,7.771452916997077,7.780896917000064,,,,,,,,,,
